time,open,close,high,low,volume,turnover
1744848000,14.8697,14.9609,15.1077,14.7329,2500.753987,37448.5889500946
1744891200,14.9938,15.0727,15.2044,14.7303,5685.481701,85405.1111867767
1744934400,15.0891,15.3883,15.4772,14.9991,2423.067756,36922.0818063114
1744977600,15.3708,15.4402,15.5672,15.3473,2790.516699,43211.076165643
1745020800,15.4482,15.735,16.0581,15.444,5837.34781,92112.1411082533
1745064000,15.735,15.9678,16.0554,15.6914,3198.951517,50902.4946390947
1745107200,15.9438,15.7997,16.0321,15.7533,4757.357348,75537.9011215814
1745150400,15.8345,16.0868,16.1157,15.8263,5239.955441,83709.3799190222
1745193600,16.06,16.1293,16.3323,16.0422,5096.728799,82558.5125827511
1745236800,16.1485,15.6153,16.1873,15.525,5166.182392,81643.0743602493
1745280000,15.6156,15.709,15.7393,15.346,7493.115423,116594.2665402948
1745323200,15.7041,16.65,16.7693,15.6261,10415.904798,169210.8608136628
1745366400,16.6637,16.9164,17.0667,16.5938,11814.063579,198760.3282567137
1745409600,16.9146,16.7719,17.0332,16.5393,13261.230708,223097.4133828264
1745452800,16.7837,16.2825,16.8302,16.1606,8782.130263,144451.5008160084
1745496000,16.2676,16.7446,16.774,16.2508,9615.651979,159202.8222676171
1745539200,16.7574,17.176,17.2211,16.575,14548.25415,248321.2786518032
1745582400,17.1942,17.2401,17.4098,16.9449,8785.08491474,150993.501813877116
1745625600,17.266,16.9613,17.5338,16.8946,8080.346326,139124.0687237552
1745668800,16.971,17.0485,17.1888,16.8464,5800.184457,98856.787779764
1745712000,17.036,16.95,17.6725,16.7786,12017.813985,207676.0906225789
1745755200,16.9292,16.617,16.9723,16.5698,8380.791363,139964.8255897943
1745798400,16.5853,16.9104,17,16.264,9078.705917,151515.9996100865
1745841600,16.922,17.0009,17.0873,16.5084,3835.545904,64627.6942653127
1745884800,17.0094,17.2163,17.5549,16.92,13727.220014,236955.5559988718
1745928000,17.2146,16.7314,17.2313,16.6485,9050.104358,153851.602131608
1745971200,16.7229,16.8421,16.875,16.614,2594.691078,43495.6313988462
1746014400,16.8385,16.5322,16.8385,16.1798,5681.30513927,93649.230167922567
1746057600,16.5695,16.9068,16.984,16.4818,3351.878246,55990.7041750278
1746100800,16.9256,16.8764,17.0999,16.7962,2991.725564,50679.9813917981
1746144000,16.8903,17.087,17.2145,16.8672,2661.74907077,45512.352075948777
1746187200,17.12,17.2169,17.332,16.9806,4815.513588,82645.2731840446
1746230400,17.2199,16.7272,17.2412,16.6592,5662.964428,95342.6289179353
1746273600,16.7318,16.6062,16.883,16.4359,4182.18014,69752.8965446931
1746316800,16.6,16.3173,16.7781,16.2513,16068.372248,264870.1911595962
1746360000,16.3249,16.0338,16.38,15.9,12921.111342,208903.43635364
1746403200,16.0129,15.9541,16.25,15.8647,2977.995763,47835.2593055716
1746446400,15.9909,16.0132,16.1474,15.7565,13750.15451,218960.0600380815
1746489600,16.0159,15.6635,16.1048,15.5746,4443.38774061,70702.196912167519
1746532800,15.6537,16.2206,16.2908,15.5837,5122.264142,81444.1001001061
1746576000,16.2267,16.1982,16.4658,16.15,4562.03424995,74412.58782689266
1746619200,16.19,16.1947,16.2908,15.8171,6358.218196,101816.0020499035
