time,open,close,high,low,volume,turnover
1761652800,0.086,0.11195,0.11688,0.086,5578905.7,616980.283982
1761674400,0.11195,0.10942,0.11257,0.10756,4205840.5,462144.363446
1761696000,0.10928,0.1103,0.11187,0.10823,5523489.1,606120.60289
1761717600,0.1103,0.11316,0.11483,0.10801,4854666.5,536221.521901
1761739200,0.11316,0.10953,0.12236,0.10471,5747564.9,636418.974001
1761760800,0.10965,0.10641,0.11273,0.10613,4456558.3,484133.062126
1761782400,0.10641,0.10889,0.11,0.10613,6014076.4,650413.346403
1761804000,0.1089,0.1076,0.11056,0.10729,4751511.4,516847.846332
1761825600,0.1077,0.10229,0.1077,0.10158,5269077.5,549214.46955
1761847200,0.10229,0.10372,0.10372,0.101,6143064.7,626971.004578
1761868800,0.10346,0.10558,0.10565,0.10327,11125778.7,1164973.97299
1761890400,0.10558,0.10537,0.10637,0.10468,17002795.1,1790959.311003
1761912000,0.10537,0.10634,0.10866,0.10513,10412584.3,1111385.516519
1761933600,0.10634,0.10872,0.10999,0.1062,10228270.7,1102962.511692
1761955200,0.10875,0.10921,0.10987,0.10709,10607542.5,1149934.400559
1761976800,0.10948,0.11021,0.11098,0.109,7688725.2,845999.494607
1761998400,0.11021,0.11086,0.11265,0.10987,4857029.9,538648.689612
1762020000,0.11086,0.11111,0.11264,0.10999,4068867.1,451896.120842
1762041600,0.11095,0.11226,0.11264,0.11063,5478777.7,611423.154869
1762063200,0.112,0.11198,0.11265,0.11068,3975293.2,444374.028264
1762084800,0.11199,0.11159,0.11201,0.10919,10615058.3,1178739.513381
1762106400,0.11159,0.12634,0.12682,0.11126,4610269,535866.137184
1762128000,0.12657,0.12244,0.12751,0.1194,6386129.5,789660.997382
1762149600,0.12243,0.117,0.12443,0.11625,15999517.3,1925101.922976
1762171200,0.11682,0.11471,0.12073,0.10896,4625647.2,536771.863941
1762192800,0.11471,0.10497,0.11712,0.1048,4985054,547158.979652
1762214400,0.10508,0.10085,0.10709,0.10049,11373894.1,1199816.396747
1762236000,0.10084,0.09252,0.1047,0.08981,5354500,532322.392048
